No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
30446,2016,8,20,13,57.0,63.0,2.0,18.0,1100.0,163.0,29.9,1000.0,22.1,0.0,9,1.6,0
30447,2016,8,20,14,45.0,45.0,2.0,12.0,900.0,166.0,30.9,999.3,21.1,0.0,2,2.3,0
30448,2016,8,20,15,32.0,32.0,2.0,11.0,800.0,166.0,31.6,998.8,20.9,0.0,11,1.8,0
30449,2016,8,20,16,24.0,33.0,2.0,10.0,700.0,165.0,31.8,998.5,21.6,0.0,12,1.6,0
30450,2016,8,20,17,31.0,44.0,2.0,14.0,800.0,184.0,31.5,997.9,19.5,0.0,11,2.0,0
30451,2016,8,20,18,28.0,28.0,2.0,14.0,800.0,159.0,30.9,997.6,19.3,0.0,8,1.5,0
30452,2016,8,20,19,30.0,30.0,2.0,17.0,800.0,134.0,29.6,997.9,19.6,0.0,3,0.9,0
30453,2016,8,20,20,33.0,73.0,2.0,26.0,900.0,105.0,27.8,998.6,21.1,0.0,4,1.3,0
30454,2016,8,20,21,37.0,64.0,2.0,24.0,900.0,90.0,26.3,999.2,21.3,0.0,3,1.4,0
30455,2016,8,20,22,38.0,76.0,2.0,19.0,900.0,99.0,26.0,999.3,20.8,0.0,3,1.2,0
30456,2016,8,20,23,32.0,32.0,2.0,17.0,800.0,92.0,25.3,999.5,20.8,0.0,3,2.0,0
30457,2016,8,21,0,32.0,41.0,2.0,18.0,800.0,84.0,24.9,999.5,20.8,0.0,5,1.3,0
30458,2016,8,21,1,34.0,41.0,2.0,14.0,1500.0,70.0,24.5,999.3,20.6,0.0,14,0.7,0
30459,2016,8,21,2,30.0,41.0,20.0,14.0,600.0,47.0,23.9,999.4,20.6,0.0,6,1.3,0
30460,2016,8,21,3,35.0,42.0,2.0,12.0,600.0,54.0,23.5,999.3,20.8,0.0,4,0.5,0
30461,2016,8,21,4,38.0,43.0,2.0,11.0,600.0,55.0,23.4,999.3,20.3,0.0,7,0.8,0
30462,2016,8,21,5,33.0,46.0,2.0,17.0,700.0,61.0,23.0,1000.1,20.3,0.0,6,1.3,0
30463,2016,8,21,6,32.0,47.0,2.0,19.0,900.0,72.0,22.6,1000.7,20.3,0.0,3,2.0,0
30464,2016,8,21,7,37.0,65.0,2.0,24.0,1000.0,72.0,23.9,1001.2,20.4,0.0,7,0.6,0
30465,2016,8,21,8,47.0,83.0,2.0,77.0,1200.0,33.0,25.8,1001.3,21.2,0.0,6,0.8,0
30466,2016,8,21,9,49.0,106.0,2.0,64.0,1200.0,60.0,27.5,1001.3,22.0,0.0,12,1.4,0
30467,2016,8,21,10,52.0,115.0,2.0,48.0,1100.0,87.0,29.3,1001.3,22.3,0.0,13,1.2,0
30468,2016,8,21,11,48.0,94.0,2.0,38.0,1000.0,121.0,30.9,1000.8,22.8,0.0,10,1.9,0
30469,2016,8,21,12,49.0,80.0,2.0,25.0,900.0,175.0,31.7,1000.4,23.0,0.0,10,1.9,0
30470,2016,8,21,13,48.0,72.0,2.0,18.0,900.0,218.0,32.5,1000.2,23.2,0.0,9,2.0,0
30471,2016,8,21,14,38.0,72.0,2.0,13.0,900.0,206.0,33.3,999.9,23.0,0.0,2,2.6,0
30472,2016,8,21,15,32.0,34.0,2.0,11.0,800.0,190.0,33.5,999.4,22.3,0.0,2,2.3,0
30473,2016,8,21,16,35.0,61.0,2.0,11.0,800.0,215.0,33.9,999.3,22.0,0.0,9,1.7,0
30474,2016,8,21,17,42.0,78.0,2.0,18.0,900.0,263.0,32.7,999.5,21.9,0.0,8,3.3,0
30475,2016,8,21,18,42.0,49.0,2.0,25.0,900.0,228.0,32.0,999.9,21.8,0.0,8,2.1,0
30476,2016,8,21,19,40.0,41.0,2.0,29.0,1000.0,192.0,31.2,1000.4,21.7,0.0,10,1.9,0
30477,2016,8,21,20,39.0,73.0,2.0,34.0,1000.0,146.0,30.3,1001.1,21.7,0.0,10,1.8,0
30478,2016,8,21,21,38.0,83.0,2.0,31.0,1000.0,125.0,30.0,1001.6,21.4,0.0,9,1.1,0
30479,2016,8,21,22,51.0,86.0,2.0,40.0,1200.0,86.0,27.0,1001.9,22.4,0.0,3,1.2,0
30480,2016,8,21,23,50.0,84.0,2.0,34.0,1200.0,92.0,27.5,1002.2,22.2,0.0,0,1.3,0
30481,2016,8,22,0,55.0,108.0,2.0,42.0,1200.0,80.0,27.8,1002.6,22.3,0.0,2,1.7,0
30482,2016,8,22,1,71.0,144.0,2.0,38.0,1400.0,81.0,27.5,1002.7,22.0,0.0,2,1.7,0
30483,2016,8,22,2,81.0,82.0,2.0,30.0,1500.0,86.0,26.6,1002.9,21.8,0.0,1,0.8,0
30484,2016,8,22,3,72.0,74.0,2.0,24.0,1600.0,86.0,25.1,1002.8,21.4,0.0,3,1.2,0
30485,2016,8,22,4,70.0,77.0,2.0,24.0,1500.0,62.0,25.0,1002.9,21.5,0.0,5,0.8,0
30486,2016,8,22,5,62.0,66.0,2.0,16.0,1300.0,60.0,24.8,1003.5,21.5,0.0,4,0.8,0
30487,2016,8,22,6,68.0,73.0,2.0,14.0,1300.0,56.0,24.8,1004.0,21.5,0.0,3,0.9,0
30488,2016,8,22,7,68.0,74.0,2.0,22.0,1400.0,48.0,25.2,1004.1,21.9,0.0,13,0.9,0
30489,2016,8,22,8,82.0,82.0,2.0,66.0,1600.0,21.0,26.1,1004.3,22.2,0.0,6,1.0,0
30490,2016,8,22,9,86.0,106.0,3.0,25.0,1800.0,86.0,27.8,1004.2,21.8,0.0,0,1.6,0
30491,2016,8,22,10,77.0,91.0,4.0,25.0,1800.0,106.0,28.5,1003.9,21.5,0.0,2,1.5,0
30492,2016,8,22,11,86.0,115.0,6.0,36.0,1700.0,124.0,29.7,1003.4,21.6,0.0,8,1.6,0
30493,2016,8,22,12,76.0,103.0,5.0,39.0,1500.0,156.0,30.9,1002.8,20.8,0.0,2,1.9,0
30494,2016,8,22,13,39.0,39.0,3.0,17.0,900.0,189.0,31.2,1002.2,19.2,0.0,11,2.6,0
30495,2016,8,22,14,31.0,51.0,2.0,11.0,800.0,178.0,32.0,1001.7,18.9,0.0,8,3.5,0
30496,2016,8,22,15,38.0,72.0,2.0,14.0,800.0,182.0,31.9,1001.2,19.2,0.0,10,2.8,0
30497,2016,8,22,16,29.0,39.0,2.0,14.0,700.0,166.0,31.5,1001.0,19.2,0.0,11,2.2,0
30498,2016,8,22,17,21.0,40.0,2.0,17.0,600.0,145.0,31.1,1000.7,19.4,0.0,8,3.1,0
30499,2016,8,22,18,29.0,46.0,2.0,17.0,600.0,151.0,30.8,1000.4,19.5,0.0,8,2.2,0
30500,2016,8,22,19,26.0,34.0,2.0,25.0,700.0,142.0,30.1,1000.6,19.2,0.0,8,2.1,0
30501,2016,8,22,20,29.0,48.0,2.0,33.0,700.0,125.0,29.8,1001.0,18.9,0.0,9,1.7,0
30502,2016,8,22,21,37.0,62.0,2.0,41.0,800.0,110.0,27.7,1001.1,21.0,0.0,14,1.2,0
30503,2016,8,22,22,30.0,76.0,2.0,43.0,800.0,97.0,26.2,1001.0,20.8,0.0,6,1.4,0
30504,2016,8,22,23,37.0,65.0,2.0,50.0,800.0,70.0,25.4,1000.8,20.6,0.0,6,1.6,0
30505,2016,8,23,0,36.0,94.0,2.0,62.0,900.0,55.0,26.5,1000.5,19.6,0.0,2,1.5,0
30506,2016,8,23,1,39.0,83.0,2.0,38.0,1600.0,50.0,25.2,1000.1,20.5,0.0,13,0.6,0
30507,2016,8,23,2,41.0,99.0,21.0,30.0,500.0,33.0,24.2,999.9,20.5,0.0,6,1.9,0
30508,2016,8,23,3,45.0,94.0,2.0,25.0,600.0,39.0,24.7,999.5,20.6,0.0,5,1.3,0
30509,2016,8,23,4,51.0,89.0,2.0,30.0,600.0,37.0,24.9,999.3,20.6,0.0,0,1.1,0
30510,2016,8,23,5,59.0,84.0,2.0,43.0,700.0,35.0,25.1,999.3,20.6,0.0,1,1.1,0
30511,2016,8,23,6,59.0,81.0,2.0,49.0,1000.0,35.0,24.9,999.3,20.6,0.0,0,1.5,0
30512,2016,8,23,7,61.0,91.0,2.0,45.0,1000.0,37.0,25.3,999.2,20.8,0.0,2,2.6,0
30513,2016,8,23,8,73.0,102.0,2.0,45.0,1100.0,40.0,25.4,999.8,21.1,0.0,9,2.2,0
30514,2016,8,23,9,79.0,91.0,4.0,45.0,1100.0,57.0,26.8,999.3,21.3,0.0,9,2.5,0
30515,2016,8,23,10,81.0,110.0,4.0,47.0,1100.0,72.0,26.5,999.1,21.7,0.0,2,1.5,0
30516,2016,8,23,11,82.0,105.0,3.0,44.0,1200.0,87.0,27.5,998.7,22.0,0.0,0,1.9,0
30517,2016,8,23,12,81.0,89.0,4.0,43.0,1200.0,113.0,27.6,998.1,21.2,0.0,9,1.2,0
30518,2016,8,23,13,83.0,83.0,3.0,35.0,1300.0,128.0,27.5,997.5,20.8,0.0,0,2.1,0
30519,2016,8,23,14,75.0,82.0,3.0,30.0,1200.0,125.0,26.8,997.2,22.0,0.0,3,1.9,0
30520,2016,8,23,15,72.0,83.0,2.0,28.0,1200.0,95.0,26.9,996.6,22.1,0.0,3,1.2,0
30521,2016,8,23,16,72.0,87.0,2.0,26.0,1200.0,100.0,26.7,996.4,22.1,0.0,3,1.8,0
30522,2016,8,23,17,70.0,80.0,2.0,27.0,1200.0,100.0,26.8,996.2,22.0,0.0,3,1.5,0
30523,2016,8,23,18,69.0,77.0,2.0,28.0,1200.0,96.0,26.4,996.1,21.8,0.0,3,1.9,0
30524,2016,8,23,19,80.0,82.0,2.0,29.0,1300.0,92.0,26.1,996.3,21.5,0.0,3,2.0,0
30525,2016,8,23,20,70.0,70.0,2.0,28.0,1200.0,97.0,25.3,996.5,21.4,0.0,7,0.9,0
30526,2016,8,23,21,68.0,72.0,2.0,25.0,1200.0,89.0,25.2,996.8,21.5,0.0,3,1.1,0
30527,2016,8,23,22,66.0,72.0,2.0,24.0,1200.0,65.0,25.0,996.7,21.1,0.0,3,1.5,0
30528,2016,8,23,23,65.0,65.0,2.0,24.0,1100.0,65.0,25.0,996.6,20.9,0.0,6,1.1,0
30529,2016,8,24,0,62.0,62.0,2.0,20.0,1100.0,71.0,24.7,996.5,20.8,0.0,3,0.5,0
30530,2016,8,24,1,65.0,65.0,2.0,19.0,1000.0,69.0,24.3,996.3,20.6,0.0,6,1.0,0
30531,2016,8,24,2,56.0,56.0,2.0,16.0,1000.0,74.0,23.5,996.1,20.4,0.0,6,0.8,0
30532,2016,8,24,3,61.0,64.0,2.0,19.0,1000.0,61.0,23.2,996.2,20.5,0.0,3,0.8,0
30533,2016,8,24,4,63.0,63.0,2.0,15.0,900.0,59.0,23.4,996.2,20.5,0.0,3,0.4,0
30534,2016,8,24,5,61.0,67.0,2.0,18.0,900.0,48.0,23.0,996.4,20.3,0.0,2,1.0,0
30535,2016,8,24,6,63.0,76.0,2.0,25.0,900.0,47.0,23.2,996.8,20.7,0.0,5,0.7,0
30536,2016,8,24,7,60.0,108.0,2.0,29.0,1000.0,31.0,23.5,997.3,20.6,0.0,3,1.0,0
30537,2016,8,24,8,68.0,84.0,2.0,53.0,1100.0,19.0,25.0,997.0,21.3,0.0,15,1.4,0
30538,2016,8,24,9,79.0,121.0,2.0,67.0,1100.0,26.0,25.9,997.1,21.8,0.0,15,1.4,0
30539,2016,8,24,10,84.0,124.0,2.0,56.0,1100.0,45.0,27.2,996.9,21.9,0.0,8,1.2,0
30540,2016,8,24,11,81.0,118.0,3.0,46.0,1100.0,79.0,28.9,996.3,22.4,0.0,13,1.5,0
30541,2016,8,24,12,85.0,135.0,4.0,34.0,1200.0,124.0,30.1,995.7,22.5,0.0,11,1.6,0
30542,2016,8,24,13,73.0,88.0,4.0,32.0,1100.0,145.0,30.2,995.2,22.1,0.0,15,1.6,0
30543,2016,8,24,14,46.0,72.0,7.0,36.0,800.0,46.0,31.5,994.6,22.2,0.0,11,1.2,0
30544,2016,8,24,15,38.0,38.0,3.0,20.0,900.0,135.0,33.2,994.0,21.0,0.0,8,1.8,0
30545,2016,8,24,16,34.0,89.0,3.0,23.0,900.0,161.0,32.6,994.0,21.8,0.0,11,2.3,0
30546,2016,8,24,17,47.0,52.0,3.0,25.0,1000.0,170.0,32.2,993.8,21.7,0.0,8,2.3,0
30547,2016,8,24,18,44.0,53.0,2.0,27.0,1000.0,188.0,31.3,994.1,21.5,0.0,9,1.6,0
30548,2016,8,24,19,63.0,118.0,2.0,51.0,1200.0,169.0,30.1,994.4,22.8,0.0,8,1.5,0
30549,2016,8,24,20,76.0,120.0,2.0,53.0,1300.0,151.0,29.2,995.1,22.9,0.0,6,1.2,0
30550,2016,8,24,21,80.0,111.0,2.0,55.0,1300.0,95.0,27.8,995.3,23.0,0.0,7,1.0,0
30551,2016,8,24,22,67.0,78.0,2.0,36.0,1200.0,76.0,27.6,995.4,22.8,0.0,6,1.2,0
30552,2016,8,24,23,55.0,89.0,2.0,23.0,1100.0,94.0,27.1,995.4,22.7,0.0,3,2.4,0
30553,2016,8,25,0,67.0,67.0,2.0,28.0,1000.0,85.0,28.6,995.3,19.2,0.0,6,3.5,0
30554,2016,8,25,1,18.0,18.0,2.0,6.0,1100.0,66.0,28.9,996.0,18.7,0.0,6,2.0,0
30555,2016,8,25,2,5.0,6.0,21.0,11.0,100.0,46.0,28.2,996.5,18.0,0.0,7,1.5,0
30556,2016,8,25,3,10.0,14.0,2.0,18.0,300.0,41.0,27.9,996.9,16.8,0.0,14,1.7,0
30557,2016,8,25,4,3.0,6.0,2.0,10.0,300.0,55.0,28.3,997.9,14.9,0.0,7,3.6,0
30558,2016,8,25,5,3.0,6.0,2.0,9.0,300.0,77.0,28.0,998.7,13.5,0.0,6,4.3,0
30559,2016,8,25,6,6.0,6.0,2.0,10.0,400.0,97.0,27.1,999.4,14.5,0.0,7,2.3,0
30560,2016,8,25,7,7.0,56.0,2.0,31.0,500.0,66.0,26.4,1000.5,15.1,0.0,7,2.2,0
30561,2016,8,25,8,7.0,29.0,2.0,33.0,600.0,54.0,26.8,1001.3,14.2,0.0,6,4.4,0
30562,2016,8,25,9,5.0,14.0,2.0,16.0,500.0,57.0,25.6,1003.1,12.8,0.0,6,4.1,0
30563,2016,8,25,10,10.0,14.0,2.0,16.0,500.0,53.0,26.9,1004.0,13.3,0.0,6,3.6,0
30564,2016,8,25,11,6.0,6.0,2.0,13.0,500.0,55.0,26.1,1004.4,11.1,0.0,7,3.5,0
30565,2016,8,25,12,6.0,22.0,2.0,12.0,500.0,54.0,27.0,1004.3,11.5,0.0,14,1.8,0
30566,2016,8,25,13,9.0,9.0,2.0,11.0,500.0,57.0,29.1,1004.1,10.2,0.0,7,4.5,0
30567,2016,8,25,14,3.0,19.0,2.0,12.0,500.0,58.0,29.4,1003.9,9.0,0.0,7,4.6,0
30568,2016,8,25,15,7.0,7.0,2.0,12.0,500.0,58.0,30.0,1003.7,9.0,0.0,7,4.5,0
30569,2016,8,25,16,11.0,11.0,2.0,12.0,500.0,59.0,29.8,1003.9,8.2,0.0,3,3.1,0
30570,2016,8,25,17,3.0,6.0,2.0,14.0,600.0,60.0,29.4,1004.3,6.1,0.0,7,3.6,0
30571,2016,8,25,18,7.0,7.0,2.0,16.0,600.0,60.0,28.2,1004.5,5.1,0.0,6,3.5,0
30572,2016,8,25,19,3.0,10.0,2.0,21.0,700.0,51.0,26.1,1005.3,6.2,0.0,3,1.9,0
30573,2016,8,25,20,15.0,67.0,2.0,24.0,700.0,45.0,24.0,1006.6,7.6,0.0,3,1.6,0
30574,2016,8,25,21,5.0,26.0,2.0,24.0,700.0,41.0,22.4,1007.2,8.1,0.0,5,1.8,0
30575,2016,8,25,22,9.0,10.0,2.0,22.0,700.0,45.0,22.4,1007.5,7.4,0.0,5,2.8,0
30576,2016,8,25,23,6.0,9.0,2.0,16.0,700.0,53.0,22.0,1007.9,6.6,0.0,5,2.3,0
30577,2016,8,26,0,5.0,6.0,2.0,12.0,700.0,61.0,21.0,1008.2,7.2,0.0,3,2.3,0
30578,2016,8,26,1,5.0,6.0,2.0,11.0,700.0,61.0,21.1,1008.2,6.6,0.0,5,1.9,0
30579,2016,8,26,2,5.0,6.0,2.0,15.0,700.0,56.0,20.4,1008.6,6.7,0.0,3,1.8,0
30580,2016,8,26,3,5.0,19.0,2.0,20.0,700.0,48.0,19.8,1008.8,7.5,0.0,5,0.8,0
30581,2016,8,26,4,5.0,23.0,2.0,35.0,800.0,27.0,18.2,1008.9,8.2,0.0,3,0.8,0
30582,2016,8,26,5,10.0,25.0,2.0,39.0,800.0,22.0,17.3,1009.1,8.2,0.0,6,1.3,0
30583,2016,8,26,6,6.0,17.0,2.0,34.0,800.0,26.0,18.1,1009.6,7.5,0.0,3,1.6,0
30584,2016,8,26,7,4.0,28.0,2.0,31.0,800.0,31.0,19.9,1010.0,8.2,0.0,6,1.3,0
30585,2016,8,26,8,7.0,31.0,2.0,30.0,800.0,33.0,22.3,1010.0,8.8,0.0,13,1.3,0
30586,2016,8,26,9,12.0,27.0,2.0,27.0,900.0,38.0,24.6,1009.8,7.3,0.0,6,2.3,0
30587,2016,8,26,10,7.0,14.0,4.0,23.0,900.0,48.0,26.2,1009.6,7.2,0.0,7,2.4,0
30588,2016,8,26,11,7.0,7.0,2.0,17.0,900.0,57.0,27.3,1008.9,7.2,0.0,7,2.3,0
30589,2016,8,26,12,3.0,6.0,2.0,11.0,800.0,62.0,28.2,1008.1,6.9,0.0,14,2.7,0
30590,2016,8,26,13,7.0,7.0,2.0,14.0,800.0,71.0,29.1,1007.4,7.1,0.0,11,1.7,0
30591,2016,8,26,14,3.0,23.0,2.0,15.0,900.0,76.0,29.2,1006.7,7.7,0.0,12,2.4,0
30592,2016,8,26,15,3.0,18.0,2.0,15.0,900.0,82.0,29.1,1006.0,7.1,0.0,9,1.5,0
30593,2016,8,26,16,7.0,24.0,2.0,16.0,900.0,88.0,29.8,1005.5,8.2,0.0,15,2.2,0
30594,2016,8,26,17,9.0,9.0,2.0,17.0,900.0,83.0,30.0,1005.2,8.4,0.0,12,1.2,0
30595,2016,8,26,18,13.0,13.0,2.0,25.0,1000.0,82.0,28.9,1005.0,8.0,0.0,12,1.7,0
30596,2016,8,26,19,7.0,20.0,2.0,39.0,1100.0,63.0,26.6,1005.0,9.4,0.0,15,1.2,0
30597,2016,8,26,20,15.0,102.0,2.0,63.0,1100.0,32.0,23.0,1005.6,11.4,0.0,5,1.0,0
30598,2016,8,26,21,14.0,45.0,2.0,27.0,1000.0,54.0,22.2,1005.8,11.6,0.0,6,2.0,0
30599,2016,8,26,22,11.0,24.0,2.0,23.0,1000.0,50.0,20.4,1006.0,11.3,0.0,6,1.6,0
30600,2016,8,26,23,12.0,16.0,2.0,27.0,900.0,44.0,19.3,1006.0,11.1,0.0,7,1.5,0
30601,2016,8,27,0,12.0,15.0,2.0,35.0,900.0,35.0,19.1,1005.8,11.1,0.0,5,1.6,0
30602,2016,8,27,1,9.0,13.0,2.0,24.0,1800.0,36.0,18.9,1005.5,11.2,0.0,6,1.3,0
30603,2016,8,27,2,9.0,14.0,26.0,35.0,800.0,13.0,18.0,1005.3,12.0,0.0,7,1.3,0
30604,2016,8,27,3,11.0,16.0,2.0,44.0,300.0,3.0,18.1,1005.4,11.4,0.0,13,0.4,0
30605,2016,8,27,4,11.0,11.0,3.0,54.0,300.0,4.0,18.9,1005.4,11.0,0.0,14,1.0,0
30606,2016,8,27,5,11.0,26.0,4.0,41.0,300.0,27.0,17.6,1005.7,10.9,0.0,6,0.5,0
30607,2016,8,27,6,17.0,27.0,6.0,47.0,500.0,28.0,19.7,1006.0,9.6,0.0,3,2.0,0
30608,2016,8,27,7,14.0,44.0,10.0,47.0,700.0,26.0,21.0,1006.2,9.9,0.0,3,1.7,0
30609,2016,8,27,8,10.0,51.0,13.0,40.0,700.0,31.0,23.6,1006.0,9.6,0.0,6,2.2,0
30610,2016,8,27,9,15.0,27.0,15.0,39.0,700.0,31.0,26.0,1005.6,10.6,0.0,7,0.7,0
30611,2016,8,27,10,10.0,31.0,12.0,37.0,600.0,36.0,28.0,1005.3,9.8,0.0,10,0.9,0
30612,2016,8,27,11,11.0,43.0,8.0,32.0,500.0,45.0,29.1,1004.6,8.7,0.0,14,2.4,0
30613,2016,8,27,12,12.0,24.0,5.0,26.0,400.0,56.0,30.5,1003.8,8.2,0.0,14,2.1,0
30614,2016,8,27,13,12.0,12.0,3.0,19.0,300.0,69.0,31.6,1002.8,7.9,0.0,14,2.3,0
30615,2016,8,27,14,14.0,14.0,2.0,16.0,300.0,73.0,31.3,1002.0,6.4,0.0,7,2.1,0
30616,2016,8,27,15,3.0,19.0,3.0,19.0,300.0,74.0,31.1,1001.2,6.9,0.0,7,2.6,0
30617,2016,8,27,16,13.0,66.0,4.0,23.0,400.0,76.0,25.4,1002.6,12.9,0.9,6,5.5,0
30618,2016,8,27,17,46.0,166.0,2.0,20.0,400.0,63.0,27.3,1001.6,13.6,0.8,6,1.1,0
30619,2016,8,27,18,5.0,6.0,2.0,24.0,400.0,51.0,25.8,1002.0,14.0,0.0,3,1.7,0
30620,2016,8,27,19,16.0,16.0,2.0,40.0,500.0,45.0,23.6,1002.4,15.4,0.0,3,1.5,0
30621,2016,8,27,20,17.0,28.0,2.0,34.0,400.0,28.0,21.6,1003.0,13.0,0.0,3,1.6,0
30622,2016,8,27,21,14.0,14.0,2.0,32.0,300.0,28.0,21.0,1003.5,10.8,0.0,7,2.1,0
30623,2016,8,27,22,13.0,13.0,2.0,53.0,400.0,15.0,21.0,1003.8,8.3,0.0,3,1.4,0
30624,2016,8,27,23,6.0,6.0,2.0,32.0,100.0,36.0,21.9,1004.0,6.9,0.0,3,1.4,0
30625,2016,8,28,0,3.0,6.0,2.0,21.0,100.0,51.0,21.5,1003.9,6.6,0.0,6,1.4,0
30626,2016,8,28,1,5.0,6.0,2.0,17.0,100.0,57.0,23.9,1004.0,5.3,0.0,5,3.0,0
30627,2016,8,28,2,8.0,8.0,2.0,19.0,100.0,55.0,23.5,1003.8,5.4,0.0,4,3.6,0
30628,2016,8,28,3,9.0,11.0,2.0,20.0,100.0,56.0,24.0,1003.6,5.3,0.0,5,3.5,0
30629,2016,8,28,4,3.0,19.0,3.0,20.0,200.0,54.0,22.9,1004.1,5.8,0.0,3,3.3,0
30630,2016,8,28,5,6.0,16.0,5.0,20.0,200.0,54.0,21.5,1004.5,6.2,0.0,6,2.3,0
30631,2016,8,28,6,8.0,8.0,5.0,23.0,300.0,50.0,21.6,1005.0,6.3,0.0,3,3.1,0
30632,2016,8,28,7,6.0,40.0,6.0,30.0,400.0,41.0,22.8,1005.2,6.5,0.0,3,2.4,0
30633,2016,8,28,8,6.0,24.0,8.0,29.0,400.0,41.0,24.6,1005.4,7.3,0.0,3,4.0,0
30634,2016,8,28,9,14.0,34.0,7.0,28.0,400.0,42.0,26.7,1005.3,7.7,0.0,3,3.0,0
30635,2016,8,28,10,5.0,40.0,6.0,25.0,400.0,46.0,28.1,1005.4,7.9,0.0,6,3.5,0
30636,2016,8,28,11,6.0,13.0,6.0,24.0,400.0,53.0,29.4,1004.9,7.9,0.0,4,2.9,0
30637,2016,8,28,12,10.0,12.0,4.0,19.0,400.0,63.0,30.6,1003.9,5.8,0.0,6,3.6,0
30638,2016,8,28,13,11.0,11.0,3.0,14.0,300.0,74.0,31.2,1002.9,6.3,0.0,4,1.5,0
30639,2016,8,28,14,4.0,13.0,2.0,13.0,300.0,76.0,31.7,1001.9,6.7,0.0,7,2.5,0
30640,2016,8,28,15,19.0,19.0,2.0,14.0,300.0,75.0,32.3,1001.3,6.5,0.0,3,2.2,0
30641,2016,8,28,16,3.0,25.0,2.0,17.0,300.0,84.0,32.3,1001.0,7.2,0.0,7,2.5,0
30642,2016,8,28,17,3.0,18.0,2.0,20.0,300.0,85.0,32.3,1001.0,7.9,0.0,14,2.0,0
30643,2016,8,28,18,3.0,19.0,3.0,20.0,400.0,69.0,31.8,1000.8,8.7,0.0,12,1.2,0
30644,2016,8,28,19,16.0,27.0,2.0,47.0,500.0,53.0,27.4,1001.0,12.2,0.0,6,1.7,0
30645,2016,8,28,20,21.0,75.0,2.0,46.0,600.0,38.0,24.9,1001.8,12.1,0.0,4,1.1,0
30646,2016,8,28,21,15.0,30.0,2.0,27.0,400.0,50.0,23.6,1001.9,11.3,0.0,3,0.9,0
30647,2016,8,28,22,13.0,18.0,2.0,24.0,300.0,54.0,22.1,1002.0,11.2,0.0,6,2.3,0
30648,2016,8,28,23,16.0,21.0,2.0,34.0,300.0,40.0,20.5,1001.9,11.1,0.0,3,1.6,0
30649,2016,8,29,0,7.0,19.0,2.0,26.0,300.0,44.0,20.0,1002.0,10.7,0.0,13,0.7,0
30650,2016,8,29,1,7.0,30.0,2.0,40.0,1200.0,22.0,19.3,1002.1,10.8,0.0,4,0.7,0
30651,2016,8,29,2,11.0,35.0,23.0,24.0,200.0,20.0,19.5,1002.5,10.8,0.0,7,1.4,0
30652,2016,8,29,3,14.0,14.0,2.0,15.0,200.0,35.0,17.9,1002.5,10.8,0.0,6,2.0,0
30653,2016,8,29,4,17.0,63.0,2.0,48.0,400.0,2.0,17.5,1002.7,11.3,0.0,3,1.1,0
30654,2016,8,29,5,17.0,23.0,2.0,73.0,300.0,3.0,17.9,1002.9,10.8,0.0,5,0.6,0
30655,2016,8,29,6,8.0,20.0,2.0,36.0,300.0,35.0,17.1,1003.7,10.7,0.0,15,0.8,0
30656,2016,8,29,7,10.0,44.0,4.0,56.0,500.0,17.0,20.2,1004.3,10.0,0.0,6,0.8,0
30657,2016,8,29,8,11.0,62.0,6.0,57.0,600.0,12.0,23.0,1004.4,11.1,0.0,3,1.1,0
30658,2016,8,29,9,18.0,47.0,5.0,30.0,500.0,33.0,26.6,1004.7,9.9,0.0,2,0.9,0
30659,2016,8,29,10,12.0,97.0,3.0,33.0,800.0,42.0,27.9,1004.8,12.3,0.0,9,1.5,0
30660,2016,8,29,11,17.0,55.0,2.0,26.0,1100.0,62.0,29.2,1004.6,11.3,0.0,0,1.4,0
30661,2016,8,29,12,4.0,24.0,2.0,15.0,300.0,95.0,29.8,1004.2,9.3,0.0,9,1.9,0
30662,2016,8,29,13,7.0,23.0,2.0,14.0,300.0,115.0,30.0,1003.7,11.0,0.0,8,2.8,0
30663,2016,8,29,14,9.0,24.0,2.0,16.0,300.0,131.0,30.7,1003.2,11.6,0.0,10,2.0,0
30664,2016,8,29,15,24.0,47.0,2.0,20.0,400.0,142.0,30.2,1002.6,10.7,0.0,11,1.6,0
30665,2016,8,29,16,21.0,35.0,2.0,20.0,400.0,144.0,30.0,1002.2,10.5,0.0,15,0.8,0
30666,2016,8,29,17,17.0,28.0,2.0,21.0,400.0,134.0,29.6,1002.1,9.7,0.0,6,1.0,0
30667,2016,8,29,18,21.0,49.0,2.0,19.0,400.0,124.0,28.6,1002.1,12.1,0.0,6,1.1,0
30668,2016,8,29,19,27.0,75.0,2.0,33.0,500.0,94.0,26.4,1001.8,15.1,0.0,5,1.5,0
30669,2016,8,29,20,19.0,41.0,2.0,28.0,400.0,92.0,24.6,1002.4,15.0,0.0,7,1.5,0
30670,2016,8,29,21,24.0,37.0,2.0,26.0,400.0,93.0,23.9,1002.6,13.4,0.0,3,1.4,0
30671,2016,8,29,22,18.0,23.0,2.0,23.0,300.0,100.0,22.8,1002.3,13.3,0.0,6,1.3,0
30672,2016,8,29,23,15.0,28.0,2.0,24.0,300.0,98.0,22.6,1002.3,13.1,0.0,6,1.4,0
30673,2016,8,30,0,19.0,31.0,2.0,22.0,200.0,93.0,22.0,1002.2,12.8,0.0,6,0.7,0
